product_id,slug,name,category,subcategory,short_desc,cover_image_url,price_usd,compare_at_price,discount_percent,savings_usd,price_label,compare_at_label,savings_label,intent,tags,compatibility,sample_available,sample_link,execution_mode,market_type,risk_level,risk_badge,disclosure_required,disclosure_text_short,disclosure_version,disclosure_ack_text,disclosure_ack_required,lead_magnet,email_capture_required,status,product_page_url,checkout_url,success_page_url,download_page_url,stripe_lookup_key,checkout_api_endpoint,download_api_endpoint,disclosure_api_endpoint,cta_label,cta_secondary_label
AA-PRM-WEB-FULLSTACK-111,prompt-fullstack-build-suite,Full-Stack Build Prompt Suite,prompt,prompt_suite,"End-to-end prompts covering auth, data layer, API, and deployment config for web apps",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Full-Stack%20Build%20Prompt%20Suite,29,49,41,20,Now $29,Was $49,Save $20 (41% off),MOFU,web development | full-stack | architecture | prompts,openai | anthropic | cursor | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/prompt-fullstack-build-suite,https://buy.stripe.com/aFa28r12z4cw6d395caMU1U,https://app.agentartifacts.io/success?product_id=AA-PRM-WEB-FULLSTACK-111,https://app.agentartifacts.io/success?product_id=AA-PRM-WEB-FULLSTACK-111#downloads,AA-PRM-WEB-FULLSTACK-111,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-WEB-SCHEMADESIGN-112,skill-db-schema-designer,Database Schema Designer Skill,skill,skill_module,Generates normalized DB schemas from domain descriptions with migration scripts,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Database%20Schema%20Designer%20Skill,89,129,31,40,Now $89,Was $129,Save $40 (31% off),MOFU,web development | database | schema | skill,openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-db-schema-designer,https://buy.stripe.com/9B63cvfXt5gAcBrftAaMU1V,https://app.agentartifacts.io/success?product_id=AA-SKL-WEB-SCHEMADESIGN-112,https://app.agentartifacts.io/success?product_id=AA-SKL-WEB-SCHEMADESIGN-112#downloads,AA-SKL-WEB-SCHEMADESIGN-112,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-WEB-AUTHFLOW-113,skill-auth-flow-module,Auth Flow Implementation Skill,skill,skill_module,"Generates JWT, OAuth2, and session auth implementations for Node, Python, or Go APIs",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Auth%20Flow%20Implementation%20Skill,99,139,29,40,Now $99,Was $139,Save $40 (29% off),MOFU,web development | authentication | OAuth | skill,openai | anthropic | cursor | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-auth-flow-module,https://buy.stripe.com/5kQfZhfXt38s0SJchoaMU1W,https://app.agentartifacts.io/success?product_id=AA-SKL-WEB-AUTHFLOW-113,https://app.agentartifacts.io/success?product_id=AA-SKL-WEB-AUTHFLOW-113#downloads,AA-SKL-WEB-AUTHFLOW-113,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-WEB-PERFAUDIT-114,skill-web-perf-audit,Web Performance Audit Skill,skill,skill_module,Analyzes codebase for Core Web Vitals issues and generates targeted optimization patches,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Web%20Performance%20Audit%20Skill,119,159,25,40,Now $119,Was $159,Save $40 (25% off),BOFU,web development | performance | Core Web Vitals | skill,openai | anthropic | cursor | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-web-perf-audit,https://buy.stripe.com/3cI7sLfXtgZiatjchoaMU1X,https://app.agentartifacts.io/success?product_id=AA-SKL-WEB-PERFAUDIT-114,https://app.agentartifacts.io/success?product_id=AA-SKL-WEB-PERFAUDIT-114#downloads,AA-SKL-WEB-PERFAUDIT-114,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-AGT-WEB-APPSCAFFOLD-115,agent-web-app-scaffolder,Web App Scaffolding Agent,agent,agent_config,"Generates production-ready app scaffold with CI/CD, env config, and first feature implemented",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Web%20App%20Scaffolding%20Agent,599,699,14,100,Now $599,Was $699,Save $100 (14% off),BOFU,web development | scaffolding | agent | full-stack | automation,openai | anthropic | cursor | langchain | langgraph,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/agent-web-app-scaffolder,https://buy.stripe.com/6oU3cvaD97oI9pf818aMU1Y,https://app.agentartifacts.io/success?product_id=AA-AGT-WEB-APPSCAFFOLD-115,https://app.agentartifacts.io/success?product_id=AA-AGT-WEB-APPSCAFFOLD-115#downloads,AA-AGT-WEB-APPSCAFFOLD-115,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-UTL-WEB-OPENAPI-116,utility-openapi-spec-builder,OpenAPI Spec Builder Utility,utility,utility_module,Utility for auto-generating validated OpenAPI 3.1 specs from route handlers and type annotations,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=OpenAPI%20Spec%20Builder%20Utility,59,89,34,30,Now $59,Was $89,Save $30 (34% off),MOFU,web development | OpenAPI | API spec | utility,openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/utility-openapi-spec-builder,https://buy.stripe.com/6oU4gzeTp7oIatjchoaMU1Z,https://app.agentartifacts.io/success?product_id=AA-UTL-WEB-OPENAPI-116,https://app.agentartifacts.io/success?product_id=AA-UTL-WEB-OPENAPI-116#downloads,AA-UTL-WEB-OPENAPI-116,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-PRM-MOB-RNSTYLING-117,prompt-react-native-styling-pack,React Native Styling Prompt Pack,prompt,prompt_pack,"40 prompts for generating responsive layouts, themes, and animations in React Native",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=React%20Native%20Styling%20Prompt%20Pack,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,mobile | React Native | UI | prompts,openai | anthropic | cursor,Y,https://agentartifacts.io/sample/prompt-react-native-styling-pack,none,none,low,General,N,,,,,Y,N,draft,https://app.agentartifacts.io/products/prompt-react-native-styling-pack,https://buy.stripe.com/8x228r3aH10k9pf2GOaMU20,https://app.agentartifacts.io/success?product_id=AA-PRM-MOB-RNSTYLING-117,https://app.agentartifacts.io/success?product_id=AA-PRM-MOB-RNSTYLING-117#downloads,AA-PRM-MOB-RNSTYLING-117,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
AA-PRM-MOB-SWIFTUI-118,prompt-swiftui-patterns-pack,SwiftUI Patterns Prompt Pack,prompt,prompt_pack,"Curated prompts for SwiftUI views, navigation, and state management patterns",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=SwiftUI%20Patterns%20Prompt%20Pack,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,mobile | SwiftUI | iOS | prompts,openai | anthropic | cursor,Y,https://agentartifacts.io/sample/prompt-swiftui-patterns-pack,none,none,low,General,N,,,,,Y,N,draft,https://app.agentartifacts.io/products/prompt-swiftui-patterns-pack,https://buy.stripe.com/aFa14ndPl8sM7h7bdkaMU21,https://app.agentartifacts.io/success?product_id=AA-PRM-MOB-SWIFTUI-118,https://app.agentartifacts.io/success?product_id=AA-PRM-MOB-SWIFTUI-118#downloads,AA-PRM-MOB-SWIFTUI-118,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
AA-PRM-MOB-MOBILELAUNCH-119,prompt-mobile-launch-suite,Mobile App Launch Prompt Suite,prompt,prompt_suite,"Full prompt suite from wireframe to App Store submission, including ASO and QA checklists",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Mobile%20App%20Launch%20Prompt%20Suite,29,49,41,20,Now $29,Was $49,Save $20 (41% off),MOFU,mobile | app launch | ASO | prompts,openai | anthropic | cursor | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/prompt-mobile-launch-suite,https://buy.stripe.com/28E6oHeTp10k6d31CKaMU22,https://app.agentartifacts.io/success?product_id=AA-PRM-MOB-MOBILELAUNCH-119,https://app.agentartifacts.io/success?product_id=AA-PRM-MOB-MOBILELAUNCH-119#downloads,AA-PRM-MOB-MOBILELAUNCH-119,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-MOB-OFFLINEFIRST-120,skill-offline-first-sync,Offline-First Sync Skill,skill,skill_module,Generates conflict-resolution and sync logic for offline-first React Native and Flutter apps,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Offline-First%20Sync%20Skill,89,129,31,40,Now $89,Was $129,Save $40 (31% off),MOFU,mobile | offline-first | sync | skill,openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-offline-first-sync,https://buy.stripe.com/cNicN526D5gA58Za9gaMU23,https://app.agentartifacts.io/success?product_id=AA-SKL-MOB-OFFLINEFIRST-120,https://app.agentartifacts.io/success?product_id=AA-SKL-MOB-OFFLINEFIRST-120#downloads,AA-SKL-MOB-OFFLINEFIRST-120,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-MOB-PUSHNOTIF-121,skill-push-notification-module,Push Notification Orchestration Skill,skill,skill_module,"Skill for segmenting, scheduling, and A/B testing push notifications via FCM and APNs",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Push%20Notification%20Orchestration%20Skill,99,139,29,40,Now $99,Was $139,Save $40 (29% off),MOFU,mobile | push notifications | FCM | skill,openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-push-notification-module,https://buy.stripe.com/28E4gzeTpbEY1WN4OWaMU24,https://app.agentartifacts.io/success?product_id=AA-SKL-MOB-PUSHNOTIF-121,https://app.agentartifacts.io/success?product_id=AA-SKL-MOB-PUSHNOTIF-121#downloads,AA-SKL-MOB-PUSHNOTIF-121,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-MOB-DEEPLINK-122,skill-deep-link-handler,Universal Deep Link Handler Skill,skill,skill_module,Generates deep link routing tables and handlers for iOS Universal Links and Android App Links,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Universal%20Deep%20Link%20Handler%20Skill,109,149,27,40,Now $109,Was $149,Save $40 (27% off),BOFU,mobile | deep linking | navigation | skill,openai | anthropic | cursor | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-deep-link-handler,https://buy.stripe.com/eVq6oHaD94cweJz0yGaMU25,https://app.agentartifacts.io/success?product_id=AA-SKL-MOB-DEEPLINK-122,https://app.agentartifacts.io/success?product_id=AA-SKL-MOB-DEEPLINK-122#downloads,AA-SKL-MOB-DEEPLINK-122,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-AGT-MOB-APPBUILDER-123,agent-mobile-app-builder,Mobile App Builder Agent,agent,agent_config,Agent that builds full React Native app structure from a product brief including navigation and auth,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Mobile%20App%20Builder%20Agent,499,599,17,100,Now $499,Was $599,Save $100 (17% off),BOFU,mobile | agent | app builder | React Native | automation,openai | anthropic | cursor | langchain | langgraph,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/agent-mobile-app-builder,https://buy.stripe.com/6oU00j26D7oI8lbbdkaMU26,https://app.agentartifacts.io/success?product_id=AA-AGT-MOB-APPBUILDER-123,https://app.agentartifacts.io/success?product_id=AA-AGT-MOB-APPBUILDER-123#downloads,AA-AGT-MOB-APPBUILDER-123,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-DOC-MOB-RELEASEGUIDE-124,doc-mobile-release-guide,Mobile Release Playbook,utility,doc,"Step-by-step release playbook for iOS and Android covering testing, review, and rollout strategy",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Mobile%20Release%20Playbook,39,49,20,10,Now $39,Was $49,Save $10 (20% off),MOFU,mobile | release | playbook | documentation,openai | anthropic,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/doc-mobile-release-guide,https://buy.stripe.com/aFa8wPaD9cJ2bxn6X4aMU27,https://app.agentartifacts.io/success?product_id=AA-DOC-MOB-RELEASEGUIDE-124,https://app.agentartifacts.io/success?product_id=AA-DOC-MOB-RELEASEGUIDE-124#downloads,AA-DOC-MOB-RELEASEGUIDE-124,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-PRM-FIN2-MODELASSUMP-125,prompt-financial-model-assumptions-pack,Financial Model Assumptions Prompt Pack,prompt,prompt_pack,Structured prompts for documenting and stress-testing financial model assumptions,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Financial%20Model%20Assumptions%20Prompt%20Pack,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,finance | financial modeling | assumptions | prompts,openai | anthropic | cursor,Y,https://agentartifacts.io/sample/prompt-financial-model-assumptions-pack,none,none,low,General,N,,,,,Y,N,draft,https://app.agentartifacts.io/products/prompt-financial-model-assumptions-pack,https://buy.stripe.com/bJe3cveTpdN6dFv6X4aMU28,https://app.agentartifacts.io/success?product_id=AA-PRM-FIN2-MODELASSUMP-125,https://app.agentartifacts.io/success?product_id=AA-PRM-FIN2-MODELASSUMP-125#downloads,AA-PRM-FIN2-MODELASSUMP-125,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
AA-PRM-FIN2-BOARDNARRATIVE-126,prompt-board-narrative-pack,Board Narrative Prompt Pack,prompt,prompt_pack,Prompts for crafting concise board-ready financial narratives from raw model outputs,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Board%20Narrative%20Prompt%20Pack,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,finance | board narrative | FP&A | prompts,openai | anthropic,Y,https://agentartifacts.io/sample/prompt-board-narrative-pack,none,none,low,General,N,,,,,Y,N,draft,https://app.agentartifacts.io/products/prompt-board-narrative-pack,https://buy.stripe.com/aFa5kD3aHdN644VgxEaMU29,https://app.agentartifacts.io/success?product_id=AA-PRM-FIN2-BOARDNARRATIVE-126,https://app.agentartifacts.io/success?product_id=AA-PRM-FIN2-BOARDNARRATIVE-126#downloads,AA-PRM-FIN2-BOARDNARRATIVE-126,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
AA-PRM-FIN2-FPASUITE-127,prompt-fpa-planning-suite,FP&A Planning Prompt Suite,prompt,prompt_suite,"Comprehensive prompt suite for budget cycles, variance analysis, and rolling forecasts",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=FP%26A%20Planning%20Prompt%20Suite,29,49,41,20,Now $29,Was $49,Save $20 (41% off),MOFU,finance | FP&A | budgeting | variance | prompts,openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/prompt-fpa-planning-suite,https://buy.stripe.com/9B67sL7qX9wQ8lb6X4aMU2a,https://app.agentartifacts.io/success?product_id=AA-PRM-FIN2-FPASUITE-127,https://app.agentartifacts.io/success?product_id=AA-PRM-FIN2-FPASUITE-127#downloads,AA-PRM-FIN2-FPASUITE-127,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-FIN2-DCFBUILDER-128,skill-dcf-model-builder,DCF Model Builder Skill,skill,skill_module,Builds structured DCF models from company data with sensitivity tables and WACC automation,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=DCF%20Model%20Builder%20Skill,99,139,29,40,Now $99,Was $139,Save $40 (29% off),MOFU,finance | DCF | valuation | skill,openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-dcf-model-builder,https://buy.stripe.com/4gMdR95iP9wQ58Z3KSaMU2b,https://app.agentartifacts.io/success?product_id=AA-SKL-FIN2-DCFBUILDER-128,https://app.agentartifacts.io/success?product_id=AA-SKL-FIN2-DCFBUILDER-128#downloads,AA-SKL-FIN2-DCFBUILDER-128,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-FIN2-COVENANTCHECK-129,skill-covenant-check-module,Debt Covenant Monitoring Skill,skill,skill_module,Extracts and monitors financial covenant thresholds against actuals with alert generation,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Debt%20Covenant%20Monitoring%20Skill,119,159,25,40,Now $119,Was $159,Save $40 (25% off),MOFU,finance | covenants | debt | monitoring | skill,openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-covenant-check-module,https://buy.stripe.com/00w3cveTp8sM6d36X4aMU2c,https://app.agentartifacts.io/success?product_id=AA-SKL-FIN2-COVENANTCHECK-129,https://app.agentartifacts.io/success?product_id=AA-SKL-FIN2-COVENANTCHECK-129#downloads,AA-SKL-FIN2-COVENANTCHECK-129,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-FIN2-CASHFORECAST-130,skill-cash-forecast-module,13-Week Cash Flow Forecast Skill,skill,skill_module,Auto-generates rolling 13-week cash forecasts from AP/AR data with scenario toggles,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=13-Week%20Cash%20Flow%20Forecast%20Skill,129,169,24,40,Now $129,Was $169,Save $40 (24% off),BOFU,finance | cash flow | forecasting | treasury | skill,openai | anthropic | langchain | langgraph,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-cash-forecast-module,https://buy.stripe.com/14A7sLh1x5gA0SJbdkaMU2d,https://app.agentartifacts.io/success?product_id=AA-SKL-FIN2-CASHFORECAST-130,https://app.agentartifacts.io/success?product_id=AA-SKL-FIN2-CASHFORECAST-130#downloads,AA-SKL-FIN2-CASHFORECAST-130,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-AGT-FIN2-TREASURYOPS-131,agent-treasury-ops,Treasury Ops Agent,agent,agent_config,"Agent that monitors cash positions, flags covenant breaches, and drafts treasury memos",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Treasury%20Ops%20Agent,599,699,14,100,Now $599,Was $699,Save $100 (14% off),BOFU,finance | treasury | agent | automation | FP&A,openai | anthropic | langchain | langgraph,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/agent-treasury-ops,https://buy.stripe.com/7sY28rfXt6kEdFvchoaMU2e,https://app.agentartifacts.io/success?product_id=AA-AGT-FIN2-TREASURYOPS-131,https://app.agentartifacts.io/success?product_id=AA-AGT-FIN2-TREASURYOPS-131#downloads,AA-AGT-FIN2-TREASURYOPS-131,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-UTL-FIN2-FINSCHEMA-132,utility-financial-data-schema,Financial Data Schema Utility,utility,utility_module,"Canonical schema definitions for financial statements, KPIs, and segment reporting",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Financial%20Data%20Schema%20Utility,59,89,34,30,Now $59,Was $89,Save $30 (34% off),MOFU,finance | schema | data | utility,openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/utility-financial-data-schema,https://buy.stripe.com/7sYcN5h1xdN61WNgxEaMU2f,https://app.agentartifacts.io/success?product_id=AA-UTL-FIN2-FINSCHEMA-132,https://app.agentartifacts.io/success?product_id=AA-UTL-FIN2-FINSCHEMA-132#downloads,AA-UTL-FIN2-FINSCHEMA-132,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-PRM-DLK-DEALREVIEW-133,prompt-deal-review-pack,Deal Review Prompt Pack,prompt,prompt_pack,"Quick-fire prompts for structuring deal reviews, exceptions, and approval narratives",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Deal%20Review%20Prompt%20Pack,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,deal desk | RevOps | deal review | prompts,openai | anthropic | cursor,Y,https://agentartifacts.io/sample/prompt-deal-review-pack,none,none,low,General,N,,,,,Y,N,draft,https://app.agentartifacts.io/products/prompt-deal-review-pack,https://buy.stripe.com/6oUfZh3aH8sM8lb1CKaMU2g,https://app.agentartifacts.io/success?product_id=AA-PRM-DLK-DEALREVIEW-133,https://app.agentartifacts.io/success?product_id=AA-PRM-DLK-DEALREVIEW-133#downloads,AA-PRM-DLK-DEALREVIEW-133,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
AA-PRM-DLK-DISCOUNTING-134,prompt-discounting-strategy-pack,Discounting Strategy Prompt Pack,prompt,prompt_pack,"Prompts for structuring discount approval rationale, thresholds, and counter-offer logic",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Discounting%20Strategy%20Prompt%20Pack,19,29,34,10,Now $19,Was $29,Save $10 (34% off),TOFU,deal desk | discounting | pricing | prompts,openai | anthropic,Y,https://agentartifacts.io/sample/prompt-discounting-strategy-pack,none,none,low,General,N,,,,,Y,N,draft,https://app.agentartifacts.io/products/prompt-discounting-strategy-pack,https://buy.stripe.com/5kQ3cvfXt4cwgRH2GOaMU2h,https://app.agentartifacts.io/success?product_id=AA-PRM-DLK-DISCOUNTING-134,https://app.agentartifacts.io/success?product_id=AA-PRM-DLK-DISCOUNTING-134#downloads,AA-PRM-DLK-DISCOUNTING-134,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,Preview Sample
AA-PRM-DLK-CPQSUITE-135,prompt-cpq-workflow-suite,CPQ Workflow Prompt Suite,prompt,prompt_suite,End-to-end prompt suite for configure-price-quote workflows from RFP to contract redline,https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=CPQ%20Workflow%20Prompt%20Suite,29,49,41,20,Now $29,Was $49,Save $20 (41% off),MOFU,deal desk | CPQ | RevOps | quoting | prompts,openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/prompt-cpq-workflow-suite,https://buy.stripe.com/8x23cv3aH4cw30R5T0aMU2i,https://app.agentartifacts.io/success?product_id=AA-PRM-DLK-CPQSUITE-135,https://app.agentartifacts.io/success?product_id=AA-PRM-DLK-CPQSUITE-135#downloads,AA-PRM-DLK-CPQSUITE-135,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-DLK-DEALSCORING-136,skill-deal-scoring-module,Deal Scoring & Risk Flag Skill,skill,skill_module,"Scores deal health on margin, discount depth, and close probability with risk flags",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Deal%20Scoring%20%26%20Risk%20Flag%20Skill,89,129,31,40,Now $89,Was $129,Save $40 (31% off),MOFU,deal desk | deal scoring | risk | RevOps | skill,openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-deal-scoring-module,https://buy.stripe.com/5kQ3cv12z24o1WN95caMU2j,https://app.agentartifacts.io/success?product_id=AA-SKL-DLK-DEALSCORING-136,https://app.agentartifacts.io/success?product_id=AA-SKL-DLK-DEALSCORING-136#downloads,AA-SKL-DLK-DEALSCORING-136,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-DLK-CONTRACTREDLINE-137,skill-contract-redline-module,Contract Redline Suggestion Skill,skill,skill_module,"Suggests redlines for commercial terms, liability caps, and payment milestones in SaaS contracts",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Contract%20Redline%20Suggestion%20Skill,109,149,27,40,Now $109,Was $149,Save $40 (27% off),MOFU,deal desk | contracts | redline | RevOps | skill,openai | anthropic | langchain,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-contract-redline-module,https://buy.stripe.com/cNicN5bHd4cweJz0yGaMU2k,https://app.agentartifacts.io/success?product_id=AA-SKL-DLK-CONTRACTREDLINE-137,https://app.agentartifacts.io/success?product_id=AA-SKL-DLK-CONTRACTREDLINE-137#downloads,AA-SKL-DLK-CONTRACTREDLINE-137,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
AA-SKL-DLK-QUOTEBUILDER-138,skill-quote-builder-module,Dynamic Quote Builder Skill,skill,skill_module,"Generates tiered pricing quotes with volume discounts, bundling, and multi-year lock-in logic",https://placehold.co/1200x800/1F4D3A/F0FFF7.png?text=Dynamic%20Quote%20Builder%20Skill,119,159,25,40,Now $119,Was $159,Save $40 (25% off),BOFU,deal desk | quoting | CPQ | pricing | skill,openai | anthropic | langchain | langgraph,N,,none,none,low,General,N,,,,,N,N,draft,https://app.agentartifacts.io/products/skill-quote-builder-module,https://buy.stripe.com/aFafZh26DdN630R3KSaMU2l,https://app.agentartifacts.io/success?product_id=AA-SKL-DLK-QUOTEBUILDER-138,https://app.agentartifacts.io/success?product_id=AA-SKL-DLK-QUOTEBUILDER-138#downloads,AA-SKL-DLK-QUOTEBUILDER-138,https://api.agentartifacts.io/checkout/session,https://api.agentartifacts.io/downloads/signed-url,https://api.agentartifacts.io/disclosures/acknowledge,Buy Now,View Details
